t,d,x1,x2
5,0,.6324906,-.4616374
1.289377,1,.8970118,.818967
5,0,.0155965,.4461119
.25704812,1,-.3559915,.984517
3.3436256,1,-.0987833,-.0669571
5,0,-.8821132,-1.383316
.15903092,1,1.596102,.1358229
5,0,-.5992358,-.8118274
3.6034402,1,-.5302098,1.954496
5,0,-1.094928,-1.018036
.54718223,1,-.0515631,.3078559
5,0,-.6053561,.8881865
1.1880852,1,.8992081,-.5781465
.76102001,1,-.6158742,-1.745652
4.0226638,1,-.3468392,-1.864644
5,0,.7259479,.15801
4.2439545,1,.6619766,-.4464443
5,0,1.232239,-.9196319
5,0,-1.216714,-.3139092
5,0,-.2594774,1.736732
5,0,.6030573,1.611079
5,0,-1.186179,.9313806
1.0981374,1,.9495957,-.3728965
.07677897,1,-.7680487,.1020592
3.6540822,1,.1930085,-.9952118
3.354989,1,-1.939257,-.5608783
.16612808,1,1.706927,.2558253
5,0,-.2938347,-.2770166
5,0,-.0356531,.9215801
5,0,-.3623402,.5667093
4.342996,1,.3933825,1.126511
.10736092,1,.5424863,-.3197651
.12961525,1,.5216378,-.306183
1.6452258,1,1.776609,.5075837
5,0,-1.338676,-.0450206
5,0,2.016935,1.836346
2.0471594,1,-.2270691,.449126
.63090324,1,-.4653585,.1875048
.08134359,1,1.202961,-.7885057
5,0,.0318319,-.3432075
1.8964678,1,-.4112028,1.082052
.2932513,1,.1187642,.4738552
5,0,-.2144139,1.621003
.07537165,1,.1946581,-.2945455
.00101433,1,.0633361,.5894907
3.2245768,1,-.9514794,-.0869159
5,0,.8823593,-1.33532
1.7019285,1,-.0063066,-.0876058
2.2515042,1,-.9858699,-.0850749
5,0,-2.592796,.3225028
5,0,-.7340547,.9382125
.61051171,1,.43285,-.1970685
.64716465,1,.4471185,.4430014
5,0,-.1185246,-.5000001
2.6846486,1,-1.78309,.4792582
5,0,-.252704,-1.015048
1.0362769,1,.4139873,-1.885421
5,0,-.2626135,-.245193
4.3657502,1,.3094871,.8194011
5,0,-2.07754,-.0295832
.02436608,1,2.171408,.3699045
1.467363,1,.1385418,-1.158917
.83959995,1,.6744397,1.385717
5,0,.7044774,.9436253
5,0,.4912986,.0000363
5,0,-.3721809,-.9956707
1.9836482,1,-1.179901,-2.209194
1.3595357,1,.1695115,-.7374172
4.2032027,1,1.383373,-1.235833
.61652368,1,-.0080296,.6375804
5,0,-1.112261,.0482796
5,0,-1.078035,-.5108789
5,0,-2.601836,-1.750557
1.7026523,1,-.2876231,-.0253981
5,0,.4030662,.0133477
2.420432,1,1.232619,1.656751
.3986389,1,2.184374,-.6859849
5,0,-1.022732,-.3209727
.24750247,1,-.9644513,.0706558
5,0,-1.717791,-.9472895
1.716562,1,.6463807,.8961439
5,0,.2517824,1.61246
.71215022,1,-.0219446,-.4625713
5,0,1.252565,-.5427924
2.7028913,1,-.0643,1.78172
5,0,-.580515,-.4343222
1.1376196,1,.8524113,1.612511
5,0,-.8147163,1.739126
5,0,-.1383337,1.374078
5,0,.0543277,1.918033
.02857013,1,.3173026,-.3416688
4.8134356,1,-.3642377,1.214444
3.7564104,1,.2706546,-.1395576
4.9508077,1,-1.940506,-.5711339
5,0,-.8782734,-.2170381
4.1046644,1,.7844667,.3792908
5,0,2.311615,.3586376
1.9139619,1,.8235407,-.5096876
5,0,-.5078299,.507892
.33358003,1,-.2130389,-.6660409
5,0,-.1856459,.2859997
5,0,.4119849,.0076187
5,0,-.4959855,-.4375244
5,0,.4688656,.8396033
5,0,-.2972959,1.009198
5,0,-1.676774,1.444295
.00059212,1,-.9601136,.5402521
5,0,.2195108,.8438741
5,0,-.5244724,.8496788
5,0,-1.40137,1.035033
2.9468491,1,.9996918,.4314659
5,0,-.5211751,.5936555
4.1440767,1,.1034321,.7115865
.50503586,1,.0042604,.0865602
2.3404282,1,-.5997037,.2569509
3.3335396,1,-.3512843,-.6926914
1.1055121,1,-1.258415,.7673295
1.3438353,1,-2.182437,-.0434404
4.4811843,1,1.146307,1.212895
.39265941,1,.0446949,.2261786
1.6648822,1,-.0403205,1.467008
5,0,.3050143,.3497028
5,0,-.0806927,.009608
5,0,-.5535566,.5870991
5,0,1.29979,-1.943971
5,0,.1138197,-1.088582
.79738778,1,.7057756,-.0052524
5,0,-.3851149,-.7615395
3.2632735,1,1.246663,1.011076
.75434048,1,-.004902,-.0613582
.38273397,1,.3599321,1.25848
.00001819,1,1.086496,.0885018
5,0,.3249464,.8245515
2.7055132,1,.8587574,.1317784
5,0,2.054871,1.745286
2.8837287,1,-.0656939,1.623303
5,0,-.4272632,.5153871
5,0,-.1584151,.8520778
.13289903,1,-.3347578,-.5955821
5,0,.3068545,.1406523
.26360388,1,-.2839909,.290225
5,0,-.3196802,-.2127833
5,0,-.8171753,1.013108
1.0061404,1,-.5778635,.2120841
.38448015,1,-.9932129,.2560234
5,0,1.410758,.238345
3.8442464,1,.8815898,.1643604
2.4732441,1,.6542502,.071495
5,0,-1.118829,.3807106
2.946039,1,.022823,-.5179476
5,0,-.9971802,-.6933172
2.5423249,1,1.392626,1.142442
5,0,-.2066607,.5094512
2.7316439,1,1.681412,2.433568
5,0,-.505498,-.8948546
5,0,-.2098099,-.3444125
5,0,-2.438255,-.8329831
5,0,-.0480081,-.4866022
.11863679,1,1.512534,-1.01684
5,0,.863731,.6977692
5,0,1.781101,-.8581222
.78198751,1,1.528223,-1.750499
5,0,.8628669,-.080783
5,0,.1100736,-1.151384
5,0,2.595487,.1645575
5,0,.2967961,-.5600342
5,0,1.098356,-.8849558
1.3046204,1,-1.107452,-.2644321
4.0683488,1,.226279,-.7634471
5,0,-.4641766,1.566025
5,0,.3934252,2.341655
5,0,-1.292262,.8602778
5,0,-2.352779,.4450275
.08513996,1,.9322786,1.831517
4.4518343,1,.1970549,.3263847
.0019847,1,-.5692346,.2104251
3.4652248,1,.7073175,.3435267
.90019529,1,1.609389,.6223109
2.0527759,1,1.256704,1.824864
5,0,-1.805767,.1969568
5,0,.2048669,-.3247672
4.4627803,1,.7150642,1.993879
5,0,-.9244767,-1.034412
3.6519643,1,-1.197605,-2.62707
5,0,2.341309,.035912
5,0,.4773196,.3593218
5,0,-2.198629,.8334982
5,0,-.5727906,1.190882
5,0,-1.007772,-.4584847
5,0,-.7075298,1.128383
5,0,-.4156589,-1.282408
3.8546996,1,.0976289,-1.541415
.31304754,1,-.2540119,-1.202806
.16237395,1,.3220872,1.778613
5,0,.4751286,1.405735
2.8238429,1,-1.321159,1.642682
5,0,-.4232737,.1080457
1.7040411,1,1.090334,.1859039
3.0312732,1,-.6023548,-.1475688
4.2111834,1,1.681307,.5592355
1.269996,1,-.2109952,-.0423032
5,0,-1.034188,-.1039309
5,0,.2200622,-.0471755
5,0,-.5255146,.4200276
5,0,.1558547,.1642197
5,0,-.7021858,1.289492
5,0,.0296276,-1.244986
.58975556,1,1.475241,-.4099348
5,0,-.0397307,.5805491
5,0,-.1228239,.6389512
3.4345945,1,-.0811813,2.664773
5,0,.0270743,.2571174
5,0,.9204851,1.782097
5,0,.5504546,.5152344
.66376296,1,-.5112889,-.6670249
5,0,-1.086955,-.7186089
.41327857,1,1.25739,.2983434
.27328763,1,2.148955,.3767584
.29831633,1,-.6234549,-1.391095
5,0,1.177869,1.953869
5,0,1.018569,-.7192065
3.8489808,1,1.189596,1.006739
5,0,-2.614781,.6397513
.98213049,1,.9076608,-.9479504
1.1259597,1,.9292589,-1.403152
2.2347048,1,-.3982923,-1.132509
1.5828512,1,2.518227,2.261893
5,0,.5997802,.0870255
5,0,.7560001,-1.150231
.44399163,1,2.500484,-.2801918
5,0,.4624189,-.6483071
2.0591195,1,-.8041366,1.301877
5,0,-.5922983,-.5859755
5,0,-.1033845,-1.569381
4.0968567,1,-.5981997,.056486
5,0,.2904234,-1.246118
.03482528,1,1.608846,.2157794
4.3431743,1,1.556184,.3998025
.08775369,1,-2.188798,1.597502
.45851866,1,1.684372,-.7839388
5,0,-1.52302,-.045785
5,0,-1.604454,-.6984046
5,0,.402888,.9669939
.01551157,1,-1.031076,-1.652108
1.0984697,1,-1.040833,-.9690848
.47573024,1,-.8577397,-1.254015
.05344649,1,-.1218268,.6573818
1.9944738,1,-.4635361,-1.250464
5,0,.6481576,.1277763
5,0,-1.468105,-1.406082
5,0,-1.079572,-1.021459
5,0,-.0760095,1.549295
.65874569,1,-.044063,-1.136897
1.5156403,1,-.3771971,-.019815
2.1212547,1,-1.115703,-.5786986
5,0,-.546168,.1206152
1.064974,1,-1.13016,1.164887
5,0,1.299934,.2327993
5,0,.0483424,-.5334433
.92753711,1,-.9435791,1.353099
2.1658736,1,1.170401,.1325575
5,0,.4519217,-.106222
2.6866661,1,-1.770692,.7152535
5,0,-.3377607,.2156125
5,0,-.1691255,-.2928549
5,0,2.213362,-.3959377
2.1178848,1,.2914778,-.4441189
1.7197775,1,1.276272,-2.357724
5,0,.6219727,-.2698434
2.1890264,1,-.8873698,.5489763
.06706084,1,.9005295,-.4581448
2.6614253,1,-.3074204,-.2289851
3.4317142,1,-.0288338,-.7374753
4.2264907,1,-.3284216,.0616432
4.7583611,1,.0735602,.3022709
5,0,-.5511529,2.00204
5,0,.0277568,1.145773
4.0077527,1,1.005092,-.3803166
1.0025618,1,.8082214,1.049486
5,0,.8518481,.461587
5,0,.0372981,-.5423149
.5366525,1,.2237056,.6159669
5,0,.1797385,.369453
5,0,-.766548,-.8941383
1.0110925,1,.2782103,-.4244268
1.6775837,1,1.09446,1.360428
4.5361182,1,.0004293,-.2633578
3.0383466,1,.9076073,1.868764
.84644891,1,.2739008,.6551557
2.0925734,1,.7946577,-.8123891
4.3733147,1,.9361991,1.920113
5,0,1.13719,-.3659148
.35185868,1,1.829025,-.126836
5,0,-.2524728,.0858944
4.0153125,1,-.0442347,1.877201
5,0,.1397371,-.588055
3.2107647,1,.6267506,.3673552
5,0,-1.960034,.6204922
.47217841,1,-1.907959,.6587232
5,0,-.7232592,-1.981173
5,0,-1.252294,.8673113
5,0,-.9112786,-.4716884
5,0,-2.017085,-.6957873
5,0,-.670334,-1.543525
5,0,-.5612966,.0400305
5,0,-.3599886,-1.033432
5,0,.7773434,-.139385
3.3638409,1,-.5061418,.1460502
5,0,.1435881,-.1180959
5,0,-.1405309,.1619366
5,0,-.2144774,.1628738
5,0,.8058078,.2868309
3.1597855,1,-.0327713,-.1605338
5,0,1.259411,.6045631
5,0,-1.86724,.4480054
5,0,-.4703285,-.7978031
5,0,-.3648665,.5973552
4.2320188,1,-.6198363,-.4076576
5,0,1.176328,.5387074
1.2265606,1,.117451,-1.615344
.15330761,1,-.462523,.9178316
5,0,.2211336,.9760666
2.404486,1,.0543759,.36433
5,0,-.6398922,1.016461
1.3200536,1,-1.074087,.8594361
5,0,-.5721126,-1.12076
2.0249132,1,.5442619,2.423963
5,0,-.7660367,-1.476219
.47263762,1,-.0597941,-.6728112
3.1135716,1,-1.285294,-.7291223
3.3830071,1,.1869154,.6317599
5,0,-.6966218,1.036481
.05297791,1,.7913523,-.8382236
5,0,-.2591701,-1.025665
3.4111698,1,-.6702364,.194428
4.2911127,1,.9714934,.0376706
1.0125491,1,-.7344053,1.745572
5,0,-1.079004,-1.894686
4.7417536,1,-.9757583,2.830226
5,0,-1.461184,.9928497
4.8914941,1,2.353753,.7857617
5,0,-2.097875,1.139008
5,0,.1067612,1.590494
2.6808699,1,-.5481362,-1.061245
5,0,.1467873,.8150672
3.8484249,1,-.3360717,-.1545377
5,0,.1712613,-.7160343
5,0,.876543,.9908217
5,0,.2611611,.8260257
4.0303025,1,.8112338,.3485386
5,0,-.3560987,.2127809
2.6366187,1,.7370325,-2.861153
.37075241,1,-.122826,.4471436
5,0,.69094,-1.265508
.33145739,1,1.882538,.5933628
5,0,-.8739187,-.5248687
.11164805,1,.6010479,-.2086679
5,0,-1.488684,.4640042
5,0,.9804469,1.13121
5,0,1.294495,-.3428561
3.6393767,1,-.3859033,.4133504
.03324208,1,.6091819,-.5880859
5,0,-.3826675,-.5578183
1.4758432,1,-.1680304,-2.0005
1.8390288,1,-.3829443,-.4981014
5,0,1.675756,1.412615
.57536292,1,.1392292,1.998403
1.7600831,1,1.051873,-1.523657
5,0,.2311356,1.095818
4.3331438,1,-.577553,.2467675
5,0,.7257208,-1.929433
5,0,.4867219,.2787209
.83307944,1,-.3028227,.2281354
.70977373,1,.8794749,.8362061
5,0,-.8225738,-.8066861
1.8847701,1,-.6409004,-.3903327
5,0,-1.457741,-.1370958
4.6508767,1,-.1422753,-.7174585
5,0,.0072993,-.3778206
.7978079,1,.8351677,-.3194433
5,0,-1.96527,1.691555
5,0,-.1109712,-.5134826
5,0,1.126424,-2.584975
5,0,-1.013213,.469297
.39817734,1,2.302641,-1.108902
5,0,-1.014721,-.5842403
3.6161981,1,.844553,-1.005506
5,0,-.0798221,-.5928705
5,0,1.028296,.5958124
1.9754291,1,.9212071,-.8581502
5,0,.1109805,-1.68577
5,0,-.4934748,-.0399066
2.7585669,1,.025685,1.207329
5,0,1.047977,.3668884
3.6819311,1,-.0894842,.59161
4.9137207,1,1.671915,.1934572
5,0,.1518578,.4781557
5,0,.2517116,1.417258
5,0,-1.363403,.1355323
.71810512,1,-.1320387,-1.169406
5,0,.3314663,-.1029919
5,0,-.0004608,-.1133049
.85434197,1,-1.757265,-1.964614
.99134079,1,-.0047274,-.9543241
5,0,.3942486,.9875966
1.9169401,1,1.494795,.4573483
3.0304005,1,-.1924782,-.7188179
5,0,.1848211,-1.523617
5,0,-.7112222,.7179244
5,0,-.5778572,.110972
.78691696,1,-1.772557,.3213909
2.9350694,1,.6869407,-.2182377
.22041895,1,.6578953,.811964
5,0,-1.304572,.8831629
5,0,-1.355342,-2.329438
5,0,-.7734296,1.168108
4.2199548,1,-1.590505,1.598261
.874763,1,-.3668523,.5618232
1.4920417,1,1.760961,-1.857626
5,0,-1.342758,1.047158
3.5268554,1,.8305212,-1.897379
.00058886,1,-.0413461,-.0472732
2.738723,1,-.0186986,.2642729
4.188528,1,-.7340408,-.6294577
5,0,-.056471,.3097568
5,0,-1.020278,.363807
3.1109374,1,-.0484078,1.005258
.6672678,1,1.064295,-.8359997
4.6393512,1,-.3980312,.7044576
5,0,.608541,-.4957095
2.4006766,1,.2442585,-1.350063
5,0,.0618302,-.2869897
2.1240073,1,-.4381879,.1605121
.77667836,1,1.54345,.046111
2.2038332,1,-1.390161,-.6750846
5,0,-.2731289,.7983665
.74020093,1,3.447299,-.7096807
2.7514921,1,.4055225,2.473262
5,0,1.143113,1.057535
5,0,-2.113219,.0984285
1.707799,1,.4386815,-.0161519
.73909697,1,.9351698,.8236452
1.3462525,1,1.323594,-.0874209
5,0,-.5810363,-.2951498
5,0,.1671605,1.136163
5,0,1.120759,.2781482
5,0,2.345198,-1.151473
3.0668468,1,1.234698,-.408943
5,0,1.469645,2.230928
5,0,.8835618,.6727676
.20197804,1,-.8918077,-1.459182
5,0,-1.621209,.1664982
5,0,1.580716,.5827641
1.6748677,1,-.7154455,-.0821429
5,0,-.8697947,.9176411
5,0,.3226164,.9079829
1.2910632,1,.6702467,-.7864546
.16736975,1,-.9658937,2.462733
.131777,1,-1.02987,.2706504
4.6230523,1,-.4590079,2.5446
5,0,-.0166504,1.123817
3.1350599,1,.8302923,-.0048669
5,0,.2857576,.1879681
5,0,.2272143,-.0904645
5,0,.2621647,-1.055382
4.3132397,1,-1.623575,.0616217
.5129517,1,.7817777,-.8000368
.4072368,1,.1225733,-.5312561
5,0,.8065687,1.742081
5,0,.4367317,-.1880379
3.2820852,1,-.6863307,-.2665893
5,0,.8612096,-.6259436
5,0,.4831279,.6909664
.17167187,1,.272174,.613071
.66093605,1,1.004096,.1444649
3.3974017,1,.080648,1.415086
1.6450642,1,1.142646,-.099313
5,0,-1.178519,1.34366
.03259672,1,-.3410366,-.4847486
.04991803,1,-.132944,.4108097
5,0,-1.55085,1.903543
5,0,-1.217578,-.1895097
5,0,-.5078021,.018179
.9576445,1,.7429154,1.823939
3.5543458,1,1.145528,-1.079329
5,0,-.1146817,.5618416
3.524836,1,.5670663,-.0424063
5,0,.2989341,-1.083832
5,0,-1.556899,-.7700305
4.3478448,1,-.2112317,.790589
5,0,1.404303,-1.240235
5,0,-1.255168,1.152411
.09934244,1,.9109546,-1.024702
5,0,-.704156,-1.032998
5,0,-.4402069,-.6493642
5,0,-.2490586,-1.300209
.03416295,1,1.795454,-.6380776
5,0,-.4602424,-.700229
2.418045,1,-.4778092,.7053066
1.4973562,1,-.7010979,-1.361282
1.3245338,1,1.121268,1.515147
2.1945601,1,-.7631452,-.8092013
5,0,-1.794886,-.2277161
5,0,-.5236309,-.9453196
1.7726901,1,.6839011,.8461563
1.470332,1,.7835045,.2270538
5,0,.3120133,-.2958945
.58332112,1,-.2308364,-.9004083
5,0,-1.193831,-.27107
5,0,-1.713672,-.6057777
5,0,1.129918,.2438092
5,0,1.156945,1.908187
5,0,.471061,-.915336
5,0,.2098735,1.955476
2.4598025,1,-.2965142,.1978173
5,0,.5496273,.7795607
.49212416,1,2.093735,-1.573779
5,0,.3229778,.8927004
5,0,-2.61409,.3390268
3.4500047,1,-.5997213,.8291075
5,0,3.730268,-1.230814
5,0,.2999362,-.6833617
5,0,-.6866724,-1.012203
4.9813289,1,-.8193405,.8809182
5,0,.1995029,.4533525
4.9262193,1,-.3129225,1.147403
5,0,.1315782,-1.378114
.16635092,1,-.1556813,1.238446
5,0,-.6032319,.5754688
4.2350051,1,-.3760053,.2264055
.03704413,1,-.1556001,1.323086
5,0,1.874928,-1.409217
2.6230915,1,.2126064,.0828628
.02339049,1,.7187148,.4223519
1.8054573,1,-.0338254,-.6011608
5,0,-.6272389,.725758
.65974721,1,1.129341,2.045168
5,0,-.0280832,.1129033
.96466216,1,-.6056855,1.061929
.62384984,1,.4098944,-.6500536
.14940963,1,-1.791974,-.4133995
.41358997,1,-.7140824,.9759675
1.8269348,1,.3255059,1.189993
.03091516,1,-.5360934,-1.686418
5,0,-.2402893,-1.91592
5,0,.7419264,.0424021
5,0,-.2032554,.0673261
4.4474333,1,.2878321,-.4049108
.00130106,1,1.666036,-.0761145
.19460711,1,.9800086,.2392222
5,0,.5652071,.1765636
2.1455381,1,-.650718,-.9402021
4.8513907,1,.515761,-3.442502
5,0,-.8046157,-.8435676
.10942188,1,-.458535,.6040807
1.2280684,1,-1.180578,1.331345
1.2945203,1,.6149683,.0843184
.1550248,1,-1.653283,.9733706
5,0,-1.377901,1.841183
.03338925,1,.6415015,.9764556
.31394711,1,-.34026,1.936484
5,0,.4525831,-.0640923
5,0,-.242167,-.9082291
.4221675,1,.5722284,.1401476
.60074639,1,.0707583,-.5566406
2.8547266,1,.3219649,.4997542
.91211529,1,.7691348,1.231393
5,0,2.229674,.5593718
5,0,-.4345378,1.119271
1.3722634,1,-.39343,1.679329
2.367212,1,-.5363622,-.1636555
5,0,-.9648495,-1.604956
5,0,1.477225,1.342182
1.4391863,1,1.000623,.9353492
.42070247,1,-.8899145,-.3567069
5,0,-.7434373,.3817396
2.5230563,1,-.5965061,-.2498395
5,0,-.3357818,.3402435
2.5689574,1,-.9579287,1.405021
5,0,2.222227,.8057664
1.0237804,1,-.6290879,-1.437711
2.1902702,1,.9837925,-.2226498
3.1930942,1,-1.140728,-.5280415
.00125474,1,1.598691,.1951964
5,0,-.5518048,-.4879624
.00141885,1,-.5558694,-.5749373
3.1446678,1,-.832265,-.7425525
5,0,-.4110412,.8813855
5,0,-.0572016,.1575604
1.71203,1,-.1755581,1.855512
.02758824,1,-.1709283,1.072123
1.3500413,1,.6485293,.0877725
5,0,.4398198,-.983219
5,0,-.3774032,.0529166
5,0,-.0190351,-.5833741
.27206602,1,1.361838,.1873169
5,0,-.1527218,.532188
5,0,1.078236,-1.126208
.34718184,1,-.0651679,-.11238
4.9371507,1,.5564041,-1.858979
5,0,-.956452,.9409851
5,0,.3030264,-1.328467
4.1925539,1,-.1093211,-2.340912
4.0653871,1,1.248241,.8383553
4.0134705,1,1.012745,-.0236719
5,0,-.9479613,-.0643718
5,0,-.9284326,.6388513
5,0,-.4418175,.7450921
5,0,-.6554995,-.2948453
.3202417,1,1.002258,-.599941
3.5040759,1,-.1778836,.427979
2.6275454,1,-1.637259,-.1918583
5,0,-1.036249,-1.367128
5,0,.1704828,-.5317522
3.5244688,1,1.449433,-1.066817
5,0,-.5332541,-.335934
.25449718,1,-.9508777,.1930756
5,0,1.083917,-.129053
5,0,-.5069349,-.1672461
5,0,-.6887764,.3895541
5,0,1.059582,-.0473605
5,0,.5981327,-1.890654
5,0,-.3586099,-1.396618
5,0,.4849122,.1185523
4.7133311,1,1.178728,-.9164903
5,0,-.5964874,.0970208
1.3255069,1,-1.779353,-.2479691
5,0,.9946442,.6283837
1.4678627,1,-.3156129,-.9318554
5,0,-1.780617,.8213553
.82279584,1,-.9197892,.5404765
5,0,.3692899,.3716144
5,0,1.180783,.7606332
1.942849,1,.4415594,-1.202546
2.0564537,1,-.8313337,.032688
5,0,-.2987216,-1.27757
5,0,.8812037,.7195717
5,0,.7021214,.4027309
5,0,-.3794954,-.9253315
1.6864817,1,-.1622924,-.4096561
5,0,2.277585,.5559942
2.5831396,1,1.646525,-1.377406
5,0,-1.407197,.766564
3.5198282,1,-1.05205,-.3784678
5,0,-.445172,-.3889865
3.6570162,1,1.62816,1.829309
.2532721,1,1.665309,.6999807
.72025359,1,-.127175,1.111229
5,0,.0148073,-.7418822
.1366087,1,1.502292,.3355751
5,0,-.9929516,.3152917
5,0,-.5932305,-1.954471
5,0,-.1945214,-.7043706
5,0,-.2163516,-.808251
.47947424,1,-2.167514,.4997151
.66705445,1,-1.2982,-.6534867
5,0,-.3069994,.9429209
1.3311082,1,-.4612524,-.0630429
5,0,-.7002842,-.6731092
.25295824,1,1.355728,-.5257018
1.3562588,1,.5868527,-1.212045
2.774536,1,1.605004,.452188
1.0956901,1,-.4326615,-.9320886
5,0,-2.16782,-1.903687
5,0,-.7979103,.5615596
5,0,.2301646,.5416856
5,0,-.2710793,-.2249571
3.3949639,1,.339184,-.3570114
.28810319,1,1.231011,-.7141861
5,0,.4121833,-1.149885
5,0,-.4613027,-.0216087
.30251421,1,-.1651204,-.2287192
5,0,2.048731,-.8063897
3.1994052,1,-.6999351,-1.585723
3.1027234,1,1.140447,-.5868894
5,0,-.0251773,1.583565
5,0,-.3271002,-.5545751
5,0,.8737047,-.1131485
5,0,.7541173,.5876988
.61454891,1,1.142702,-.8560094
.04888919,1,.9952816,.8387585
3.9053398,1,1.003423,-1.206308
.56367101,1,-.3210039,-.6729442
5,0,-1.411031,-.2582144
1.8326097,1,-.1783095,.2722602
4.8263539,1,.5118539,-1.382408
.41019125,1,-2.019269,-.7932947
5,0,1.0401,-.2564111
5,0,-1.73772,-1.006988
5,0,-.5534666,-.2434722
5,0,.099629,.1796207
5,0,.1430846,-.0148179
.00643245,1,.2644994,-1.437968
2.3495319,1,1.007147,-.1190825
5,0,.7445558,-1.682122
1.2472489,1,-1.739548,-1.055555
5,0,-.3041071,-2.217163
.1268419,1,-.2015648,-.7985622
5,0,-.3504517,-.1203912
4.4028798,1,-.0477743,.1663118
5,0,.8165893,.6092795
1.8287021,1,-2.208542,.8205047
5,0,1.254369,.3809751
.17290197,1,-.0197682,-.5108835
1.855751,1,-.6397011,-.4671049
5,0,1.074359,.2968653
.58121151,1,.679993,-.5080214
.06069513,1,-1.223734,.4933697
5,0,.1165527,.3116255
4.7898069,1,-.4993533,.1558754
5,0,-1.104441,.1796512
.20639853,1,.5597432,-.8737098
5,0,.8810924,-.6142814
2.9734162,1,.4043801,-.5291898
1.9007963,1,-.6903207,-.1596675
5,0,.1914984,.9046181
.06791454,1,.5612841,-.9245353
.61044215,1,1.212125,.0912374
5,0,-.6488799,.0155231
.88025266,1,.0155771,2.045325
5,0,.1260808,.1579574
.23242835,1,1.519567,1.119687
3.0835498,1,-.642103,-2.045817
.90903701,1,.9182442,.6744386
5,0,-1.134046,-1.40903
4.7857275,1,-.0227427,.3452955
2.2553862,1,.0673225,-.5616049
5,0,.3044346,-.382131
5,0,-.0039244,.0243541
.97682322,1,-.4040919,.3227841
.68666037,1,-1.016793,.0919363
4.2065761,1,1.203801,-1.674136
5,0,1.11859,.9434528
5,0,-.5880222,-.2398207
5,0,-.1640874,-.3079767
5,0,1.230812,-.5286391
5,0,.7553517,.8123798
5,0,.3251818,-1.325527
5,0,.3901524,-.5729786
3.461878,1,-1.179024,.2445172
3.1095962,1,-.302213,1.363388
1.1735599,1,.5290162,-.2899654
3.1234212,1,-1.563902,1.565473
2.4295894,1,.1911683,.6562835
5,0,.5814978,1.209377
.04692402,1,.4832274,.649992
5,0,-1.685115,.1782472
5,0,-1.066389,.5672548
5,0,.120912,2.860568
4.7781491,1,-.0626903,1.361469
5,0,-.7535105,3.070176
4.4239832,1,-1.013913,-1.459246
.52266087,1,-1.282065,-1.054892
5,0,.6155751,-1.96698
.00986198,1,.2730108,1.57775
1.7322453,1,.1104725,-.3859292
4.1503047,1,.6997785,-1.256619
4.0686161,1,.4843145,-.8046808
5,0,.6142083,1.881903
3.010319,1,-.9333653,.4494852
1.2095478,1,-.748724,1.111162
5,0,.8267151,-.7198771
5,0,-.5022355,-.5573533
.15574386,1,1.187775,.9781646
5,0,-.2754765,.3432474
1.7835909,1,.513189,.0816444
5,0,1.081371,-.3267646
.95483728,1,.2241419,.0703062
5,0,-1.137064,-.3174537
.5496034,1,-.9876856,2.325626
1.9253719,1,-.304427,-1.305767
.34067224,1,-.8612593,1.631107
5,0,.8547235,2.133877
5,0,-.8722066,-1.476534
.13127042,1,.5966641,.9898511
4.0649332,1,-1.871734,-.87095
3.4314998,1,.5051685,-.9777187
5,0,.1415164,1.205287
5,0,.4193422,-.8870073
5,0,1.653754,-.5234595
5,0,-.6455379,-.784043
2.8909839,1,1.324389,.9096076
1.9311898,1,1.050896,.0532488
.01850861,1,-.7324103,1.950747
3.4025979,1,2.321527,.9180669
4.3867808,1,-.1475295,.3206138
2.0988151,1,-.1005913,-1.105077
4.3358711,1,1.6238,-.2388758
1.4831692,1,.2502307,-.6498587
5,0,.1345308,.580202
3.9300964,1,.9970883,-1.112138
5,0,-.1556555,2.317581
3.9903061,1,.092683,-.7143252
3.7447085,1,-.6238419,.5800005
5,0,-1.502835,1.231292
1.6753078,1,.4587092,-.8354083
4.7322439,1,-.6982795,-.384771
1.7057869,1,1.748217,-.376281
5,0,-1.320173,-.1295823
5,0,.3876163,-.2897284
4.2565816,1,1.691724,-.6919016
5,0,-.8968955,-1.067413
5,0,1.39384,-.7116112
.35360237,1,1.947482,-2.126155
5,0,-.0312554,1.351082
2.4836762,1,1.867385,-1.595043
5,0,-1.222896,-.6256599
1.1829079,1,.2667003,2.865
5,0,-2.389593,.8984844
2.5720103,1,-.3963721,.8975813
5,0,.1719799,.3451155
3.2675823,1,-.6370851,-.2381863
3.8283001,1,-2.296594,1.002533
2.044009,1,.5431573,-.1520085
4.2818177,1,-1.04925,.3025839
5,0,1.631321,-2.154031
3.7076059,1,.766726,.3590077
5,0,.6227745,1.257298
1.091747,1,.0794163,-.0464017
4.2088808,1,-.738763,-2.267293
5,0,-.6177592,.1393508
5,0,2.717813,.0338225
1.4603362,1,-.4638229,1.428307
5,0,-.8701541,.6201456
2.8785188,1,-.5655827,.387218
4.6069016,1,1.048043,-.3275754
4.3058799,1,.4548105,.6252334
5,0,-.5205108,-1.39841
.70897042,1,.0481527,-.7144327
.41964349,1,-.2861992,-2.671541
1.2289725,1,.9494489,.8704644
.4692856,1,-1.561916,1.532973
5,0,-.4072558,-.1872329
5,0,-.0161182,-.3155639
5,0,-1.092741,-1.816425
5,0,-.9661828,1.228728
2.0469992,1,-2.438058,.4850785
